,marka,seri,model,paket,yil,fiyat,sira,paket_label,seri_label
682,hyundai,elantra,1.6-mpi,style-comfort,2021.0,12.54254845357358,1,1,4
683,hyundai,getz,1.3,gls,2004.7,11.317526207377707,1,1,1
684,hyundai,getz,1.3,gls-style,2005.0,11.320565693461432,1,2,1
685,hyundai,getz,1.4-dohc,hy-klm,2008.0,11.350418300109132,1,1,2
686,hyundai,getz,1.4-dohc,start,2009.5,11.54162141316895,1,2,2
687,hyundai,getz,1.4-dohc,1.4-ab-ac,2008.0,11.549749076600712,1,3,2
688,hyundai,getz,1.5-crdi,gl-cool,2005.0,11.120583127131667,1,1,3
689,hyundai,getz,1.5-crdi,vgt,2007.75,11.24669039315257,1,2,3
690,hyundai,getz,1.5-crdi,vgt-start,2010.0,11.384481651951933,1,3,3
691,hyundai,getz,1.5-crdi,comfort-plus,2010.0,11.570259974415547,1,4,3
692,hyundai,i10,1.0-d-cvvt,style,2013.3333333333333,11.782960235741939,1,1,1
693,hyundai,i10,1.1,select,2009.0,11.385103457032141,1,1,2
694,hyundai,i10,1.2-d-cvvt,elite,2014.0,11.931642378754141,1,1,3
695,hyundai,i20,1.0-t-gdi,style,2020.0,12.25486757159303,1,1,1
696,hyundai,i20,1.0-t-gdi,style-plus,2020.0,12.343662665771719,1,2,1
697,hyundai,i20,1.2-d-cvvt,jump,2013.3333333333333,11.537627833610571,1,1,2
698,hyundai,i20,1.2-d-cvvt,sense,2013.0,11.636385831180293,1,2,2
699,hyundai,i20,1.2-mpi,team,2011.0,11.362114203075018,1,1,3
700,hyundai,i20,1.2-mpi,jump,2014.5,11.67938114927339,1,2,3
701,hyundai,i20,1.2-mpi,style,2016.0,11.896492551977177,1,3,3
702,hyundai,i20,1.2-mpi,elite,2016.5,11.914067465365658,1,4,3
703,hyundai,i20,1.4-crdi,sense,2012.0,11.456365695436427,1,1,4
704,hyundai,i20,1.4-crdi,team,2010.6666666666667,11.477308649967686,1,2,4
705,hyundai,i20,1.4-crdi,style-plus,2016.0,11.678448377988165,1,3,4
706,hyundai,i20,1.4-crdi,jump,2014.6315789473683,11.711784520403112,1,4,4
707,hyundai,i20,1.4-crdi,style,2016.0,12.04355959836804,1,5,4
708,hyundai,i20,1.4-cvvt,select,2009.0,11.320565693461432,1,1,5
709,hyundai,i20,1.4-cvvt,jump,2012.75,11.83500964679483,1,2,5
710,hyundai,i20,1.4-cvvt,sense,2013.0,11.901590234400047,1,3,5
711,hyundai,i20,1.4-mpi,jump,2017.25,12.096381843012901,1,1,6
712,hyundai,i20,1.4-mpi,style,2016.25,12.09793217840597,1,2,6
713,hyundai,i20,1.4-mpi,style-design,2019.0,12.162648309521318,1,3,6
714,hyundai,i20,1.4-mpi,elite-smart,2018.5,12.269845004717961,1,4,6
715,hyundai,i20,1.4-mpi,elite,2018.2857142857142,12.278397958261774,1,5,6
716,hyundai,i20-troy,1.2-dohc,mode,2011.0,11.527823929632195,1,1,1
717,hyundai,i20-troy,1.4-crdi,team,2012.0,11.507922973347437,1,1,2
718,hyundai,i20-troy,1.4-cvvt,mode,2012.0,11.63956692643747,1,1,3
719,hyundai,i20-troy,1.4-cvvt,prime,2011.0,11.882770303874246,1,2,3
720,hyundai,i30,1.4-mpi,style,2017.0,12.124596828111912,1,1,1
721,hyundai,i30,1.4-t-gdi,elite,2017.0,12.416945215363285,1,1,2
722,hyundai,i30,1.6-crdi,team,2009.0,11.500356809294374,1,1,3
723,hyundai,i30,1.6-crdi,select,2009.0,11.624028460981638,1,2,3
724,hyundai,i30,1.6-crdi,mode,2010.0,11.775297421715827,1,3,3
725,hyundai,i30,1.6-crdi,mode-plus,2011.0,11.874097282798648,1,4,3
726,hyundai,i30,1.6-crdi,prime,2011.0,12.001511614739405,1,5,3
727,hyundai,i30,1.6-crdi,style,2014.5,12.0325217691511,1,6,3
728,hyundai,i30,1.6-crdi,elite,2014.2,12.167640695116473,1,7,3
729,hyundai,i30,1.6-crdi,style-design-pack,2015.0,12.175618592671356,1,8,3
730,hyundai,i30,1.6-crdi,elite-plus,2017.0,12.40697467786825,1,9,3
731,hyundai,i30,1.6-gdi,style,2012.5,11.91934079737991,1,1,4
732,hyundai,i30,1.6-gdi,elite,2012.6666666666667,12.08954444723597,1,2,4
733,hyundai,matrix,1.6,style,2010.0,11.661354090741,1,1,1
734,hyundai,sonata,2.0-crdi,h-matic,2007.0,11.676144920007584,1,1,1
735,hyundai,sonata,2.0-crdi,style,2008.0,11.849404844423074,1,2,1
736,infiniti,q50,2.0t,1,2015.0,12.59473402514672,1,1,1
737,jaguar,s-type,2.7-d,executive,2006.0,11.957617696467539,1,1,1
738,jaguar,x-type,2.5,executive,2003.5,11.964027758149347,1,1,1
739,jaguar,xe,2.0-d,r-sport,2016.0,13.151924121391561,1,1,1
740,jaguar,xf,3.0-d,premium-luxury,2011.0,12.793862088206213,1,1,1
741,jaguar,xj,2.0i,premium-luxury,2014.0,13.586098651497313,1,1,1
742,kia,ceed,1.4,cool,2019.0,12.04355959836804,1,1,1
743,kia,ceed,1.6-crdi,motion,2012.0,11.715874472198905,1,1,2
744,kia,ceed,1.6-crdi,concept-plus-sw,2013.0,12.117411122948182,1,2,2
745,kia,ceed,1.6-crdi,concept-plus,2016.5,12.205014047578496,1,3,2
746,kia,ceed,1.6-crdi,premium,2014.6666666666667,12.254391269970792,1,4,2
747,kia,ceed,1.6-crdi,elegance,2021.0,12.549665896013254,1,5,2
748,kia,cerato,1.6-crdi,ex-comfort,2008.0,11.231901180182515,1,1,1
749,kia,cerato,1.6-crdi,concept-plus,2016.4,12.23442197879482,1,2,1
750,kia,cerato,1.6-crdi,concept-techno,2017.0,12.289958727201455,1,3,1
751,kia,cerato,1.6-ex,comfort,2004.0,11.344518647594766,1,1,2
752,kia,cerato,1.6-gsl,comfort,2010.0,11.612938510021877,1,1,3
753,kia,cerato,1.6-gsl,concept,2011.0,11.849404844423074,1,2,3
754,kia,picanto,1.0-mpi-cool,1,2020.5,12.088533463696507,1,1,1
755,kia,picanto,1.0-mpi-feel,1,2021.0,12.059606530325173,1,1,2
756,kia,picanto,1.0-mpi-live,1,2019.6666666666667,12.013403739081516,1,1,3
757,kia,picanto,1.1-ex,1,2006.0,11.082157933374816,1,1,4
758,kia,picanto,1.1-hiper,1,2010.0,11.561725152903833,1,1,5
759,kia,pride,1.3-glxi,1,2000.0,10.463131911491967,1,1,1
760,kia,rio,1.0-tgdi,prestige,2020.0,12.323860125621126,1,1,1
761,kia,rio,1.25-cvvt,natty,2014.0,11.477308649967686,1,1,2
762,kia,rio,1.25-cvvt,concept,2016.0,11.852969885168331,1,2,2
763,kia,rio,1.4-crdi,natty,2012.0,11.599112335481124,1,1,3
764,kia,rio,1.4-crdi,fancy,2013.5,11.68140215043471,1,2,3
765,kia,rio,1.4-crdi,concept,2017.0,11.969723533345908,1,3,3
766,kia,rio,1.4-crdi,comfort,2017.0,11.995357787034976,1,4,3
767,kia,rio,1.4-crdi,concept-plus,2016.5,12.029831896163548,1,5,3
768,kia,rio,1.4-cvvt,comfort,2017.0,12.013706813470414,1,1,4
769,kia,rio,1.4-ex,comfort,2007.0,11.51293546492023,1,1,5
770,kia,rio,1.5,comfort,2004.0,10.993748398115178,1,1,6
771,kia,rio,1.5-crdi,ex-comfort,2006.0,11.375060209499377,1,1,7
772,kia,rio,1.5-crdi,trend,2010.5,11.472229227799968,1,2,7
773,kia,sephia,1.5,gtx,1998.0,10.53212287826962,1,1,1
774,lada,samara,1.5,1,1991.6666666666667,10.11662117122102,1,1,1
775,lada,vega,1.6,1,2006.0,10.275085591132715,1,1,1
776,maserati,ghibli,3.0,1,2014.0,13.928680672211186,1,1,1
777,maserati,granturismo,4.7-s,1,2012.0,13.864301674514206,1,1,1
778,maserati,quattroporte,3.0-tdi,1,2014.6666666666667,14.23422155071698,1,1,1
779,mazda,2,1.5,fun,2009.0,11.532737896139919,1,1,1
780,mazda,2,1.5-sky-g,power-sense,2021.0,12.487488878546145,1,1,2
781,mazda,3,1.5-skyactive-d,power,2016.0,12.428820118415677,1,1,1
782,mazda,3,1.5-skyactive-d,power-sense,2016.0,12.515397562803473,1,2,1
783,mazda,3,1.6,dynamic,2005.5,11.505124906513604,1,1,2
784,mazda,3,1.6,sport-dynamic,2006.0,11.635151947212842,1,2,2
785,mazda,3,1.6,touring,2008.0,11.724004532183379,1,3,2
786,mazda,3,1.6,impressive,2010.75,11.922656798324471,1,4,2
787,mazda,3,1.6-d,comfort,2012.0,11.893079602677565,1,1,3
788,mazda,3,2.0,sport-dynamic,2000.0,11.225256725762893,1,1,4
789,mazda,323,1.5,familia,1998.0,10.858056245620261,1,1,1
790,mazda,323,1.5,1.5i,1998.0,10.968215530759236,1,2,1
791,mazda,323,1.6,glx,1991.0,10.32551474894327,1,1,2
792,mazda,323,1.8,familia,1996.0,11.127277689932466,1,1,3
793,mazda,6,2.0,cd-ce,2007.0,10.596659732783579,1,1,1
794,mazda,6,2.0,exclusive,2009.0,11.798111925972618,1,2,1
795,mazda,6,2.0,dynamic,2010.0,11.89478753335453,1,3,1
796,mazda,626,1.6,1,1993.0,10.789339695269716,1,1,1
797,mazda,626,2.0,1,1994.0,10.460267354061804,1,1,2
798,mazda,mx,mx-5,1.5,2018.0,12.75130259456002,1,1,1
799,mercedes-benz,190,190,2.0,1985.0,10.809748150372926,1,1,1
800,mercedes-benz,190,190-e,2.0,1992.0,11.104972264124868,1,1,2
801,mercedes-benz,190,190-e,1.8,1991.0,11.50405752502588,1,2,2
802,mercedes-benz,200,200,1,1987.0,11.308953751743404,1,1,1
803,mercedes-benz,200,200-d,1,1990.0,11.112462823634855,1,1,2
804,mercedes-benz,200,200-e,1,1990.7272727272727,11.472113887062386,1,1,3
805,mercedes-benz,230,230-e,1,1987.0,11.170449240431308,1,1,1
806,mercedes-benz,250,250-d,1,1988.0,11.59079565423488,1,1,1
807,mercedes-benz,250,250-td,1,1992.0,11.748005492256807,1,1,2
808,mercedes-benz,260,260-e,1,1987.0,10.873338008504597,1,1,1
809,mercedes-benz,260,260-se,1,1986.0,11.034905792929415,1,1,2
810,mercedes-benz,280,280-se,1,1983.5,11.319738620272151,1,1,1
811,mercedes-benz,300,300-d,1,1988.0,11.119897691565697,1,1,1
812,mercedes-benz,300,300-e,1,1987.0,11.302216779257382,1,1,2
813,mercedes-benz,a-serisi,a-160,elegance,1998.0,11.205054290550551,1,1,1
814,mercedes-benz,a-serisi,a-160,avantgarde,2001.0,11.520281290531592,1,2,1
815,mercedes-benz,a-serisi,a-180,amg-sport,2014.1,12.558436448213902,1,1,2
816,mercedes-benz,a-serisi,a-180,style,2018.0,12.753587246152888,1,2,2
817,mercedes-benz,a-serisi,a-180-cdi,blueefficiency-style,2014.0,12.474193386571581,1,1,3
818,mercedes-benz,a-serisi,a-180-cdi,blueefficiency-amg,2014.1666666666667,12.529054914385735,1,2,3
819,mercedes-benz,a-serisi,a-180-d,urban,2016.0,12.53897064502647,1,1,4
820,mercedes-benz,a-serisi,a-180-d,amg,2016.642857142857,12.72389190131896,1,2,4
821,mercedes-benz,a-serisi,a-180-d,style,2019.0,12.91657092142417,1,3,4
822,mercedes-benz,a-serisi,a-200,blueefficiency-amg,2016.0,12.669809806411457,1,1,5
823,mercedes-benz,a-serisi,a-200,amg,2020.3333333333333,13.26212705890841,1,2,5
824,mercedes-benz,b-serisi,b-150,150,2006.0,11.763691965388299,1,1,1
825,mercedes-benz,b-serisi,b-150,boyut,2007.0,11.82493180871601,1,2,1
826,mercedes-benz,b-serisi,b-150,prestige,2007.0,12.031725210748633,1,3,1
827,mercedes-benz,b-serisi,b-160,boyut,2010.0,11.944714374881176,1,1,2
828,mercedes-benz,b-serisi,b-160,sport,2010.0,12.018950106924361,1,2,2
829,mercedes-benz,b-serisi,b-180,blueefficiency-sport,2012.5,12.32750114462165,1,1,3
830,mercedes-benz,b-serisi,b-180-cdi,blueefficiency-elite,2014.0,12.323860125621126,1,1,4
831,mercedes-benz,b-serisi,b-180-cdi,blueefficiency-urban,2014.0,12.487488878546145,1,2,4
832,mercedes-benz,b-serisi,b-180-cdi,blueefficiency-style,2016.5,12.578945912002272,1,3,4
833,mercedes-benz,c-serisi,c-180,elegance,1995.5,11.408655148863659,1,1,1
834,mercedes-benz,c-serisi,c-180,komp-avantgarde,2005.0,11.884495917930655,1,2,1
835,mercedes-benz,c-serisi,c-180,komp-sport-edition,2007.0,12.167856627501678,1,3,1
836,mercedes-benz,c-serisi,c-180,komp-blueefficiency-luxury,2009.5,12.176209433275861,1,4,1
837,mercedes-benz,c-serisi,c-180,komp-sport,2009.0,12.188422799337028,1,5,1
838,mercedes-benz,c-serisi,c-180,komp-elegance,2008.0,12.289958727201455,1,6,1
839,mercedes-benz,c-serisi,c-180,komp-blueefficiency-fascination,2010.4,12.369468184861649,1,7,1
840,mercedes-benz,c-serisi,c-180,blueefficiency-avantgarde,2011.0,12.401759853342742,1,8,1
841,mercedes-benz,c-serisi,c-180,komp-blueefficiency-amg,2010.6923076923076,12.409017571151187,1,9,1
842,mercedes-benz,c-serisi,c-180,komp-blueefficiency-avantgarde,2011.5,12.444678715576682,1,10,1
843,mercedes-benz,c-serisi,c-180,blueefficiency-amg,2011.875,12.486003054850933,1,11,1
844,mercedes-benz,c-serisi,c-180,blueefficiency-elegance,2011.5,12.50600944577594,1,12,1
845,mercedes-benz,c-serisi,c-180,blueefficiency-selection-plus,2012.5,12.54019923242902,1,13,1
846,mercedes-benz,c-serisi,c-180,blueefficiency-sport,2012.0,12.560247968016562,1,14,1
847,mercedes-benz,c-serisi,c-180,komp-classic,2009.5,12.602742001162385,1,15,1
848,mercedes-benz,c-serisi,c-180,amg-7g-tronic,2013.857142857143,12.733758336210744,1,16,1
849,mercedes-benz,c-serisi,c-180,avantgarde,2013.6666666666667,12.742568940017076,1,17,1
850,mercedes-benz,c-serisi,c-180,fascination,2014.142857142857,12.782688818818986,1,18,1
851,mercedes-benz,c-serisi,c-180,style,2015.5,12.817521709426838,1,19,1
852,mercedes-benz,c-serisi,c-180,exclusive,2014.3333333333333,12.936036208848487,1,20,1
853,mercedes-benz,c-serisi,c-180,amg-9g-tronic,2017.0,13.296318365198623,1,21,1
854,mercedes-benz,c-serisi,c-200,elegance,1994.6666666666667,11.283524879179666,1,1,2
855,mercedes-benz,c-serisi,c-200,komp-elegance,2001.0,11.775297421715827,1,2,2
856,mercedes-benz,c-serisi,c-200,komp-avantgarde,2005.142857142857,12.235636302128867,1,3,2
857,mercedes-benz,c-serisi,c-200,exclusive,2020.0,13.41539635896611,1,4,2
858,mercedes-benz,c-serisi,c-200,amg,2019.5555555555557,13.45883704259595,1,5,2
859,mercedes-benz,c-serisi,c-200-d,exclusive,2016.0,12.994532278619134,1,1,3
860,mercedes-benz,c-serisi,c-200-d,comfort,2020.0,13.269922667385995,1,2,3
861,mercedes-benz,c-serisi,c-200-d,amg,2018.9285714285713,13.40864498946027,1,3,3
862,mercedes-benz,c-serisi,c-200-d-bluetec,style,2016.0,12.843973993864076,1,1,4
863,mercedes-benz,c-serisi,c-200-d-bluetec,fascination,2015.75,12.922693878855815,1,2,4
864,mercedes-benz,c-serisi,c-200-d-bluetec,exclusive,2015.8,12.999067423500716,1,3,4
865,mercedes-benz,c-serisi,c-200-d-bluetec,avantgarde,2016.5714285714287,13.017005083966255,1,4,4
866,mercedes-benz,c-serisi,c-200-d-bluetec,comfort,2016.5,13.03021180678863,1,5,4
867,mercedes-benz,c-serisi,c-200-d-bluetec,amg,2016.290909090909,13.04115549117383,1,6,4
868,mercedes-benz,c-serisi,c-220-cdi,elegance,2008.0,12.07254696717504,1,1,5
869,mercedes-benz,c-serisi,c-220-cdi,avantgarde,2006.3333333333333,12.25486757159303,1,2,5
870,mercedes-benz,c-serisi,c-220-cdi,blueefficiency-fascination,2012.0,12.533579815765737,1,3,5
871,mercedes-benz,c-serisi,c-230,komp-avantgarde,2005.0,11.931642378754141,1,1,6
872,mercedes-benz,c-serisi,c-250,cgi-fascination,2011.0,12.380030154325457,1,1,7
873,mercedes-benz,c-serisi,c-270-cdi,avantgarde,2001.0,11.874097282798648,1,1,8
874,mercedes-benz,cla,180-d,style,2015.0,12.624786269856633,1,1,1
875,mercedes-benz,cla,180-d,comfort,2016.5,12.740796031282724,1,2,1
876,mercedes-benz,cla,180-d,amg,2015.235294117647,12.75130259456002,1,3,1
877,mercedes-benz,cla,200,urban,2014.0,12.574185427296195,1,1,2
878,mercedes-benz,cla,200,style,2013.0,12.662656262449742,1,2,2
879,mercedes-benz,cla,200,amg,2015.1764705882354,12.721590244743798,1,3,2
880,mercedes-benz,cla,200,amg-plus-4matic,2021.0,13.541075028051122,1,4,2
881,mercedes-benz,clc,clc-160,blueefficiency,2011.0,12.328294703023394,1,1,1
882,mercedes-benz,clk,clk-200,elegance,1998.0,11.678448377988165,1,1,1
883,mercedes-benz,clk,clk-200,komp-avantgarde,2005.5,12.204826130533455,1,2,1
884,mercedes-benz,clk,clk-240,avantgarde,2002.0,12.278397958261774,1,1,2
885,mercedes-benz,cls,350,350,2005.0,12.628070334272698,1,1,1
886,mercedes-benz,cls,350-cdi,350-cdi,2011.0,13.190023895035274,1,1,2
887,mercedes-benz,cls,350-cdi,amg,2014.0,13.769467666582738,1,2,2
888,mercedes-benz,cls,350-d,amg,2015.0,13.750884206891405,1,1,3
889,mercedes-benz,cls,500,500-blueefficiency,2004.0,12.354496960983985,1,1,4
890,mercedes-benz,cls,500,amg,2012.0,14.279245203127035,1,2,4
891,mercedes-benz,e-serisi,e-180,premium,2013.5,12.874040180313763,1,1,1
892,mercedes-benz,e-serisi,e-180,elite,2013.75,12.932368421377241,1,2,1
893,mercedes-benz,e-serisi,e-180,amg-premium,2013.6666666666667,13.091906231773164,1,3,1
894,mercedes-benz,e-serisi,e-180,edition-e,2015.4,13.11851459622503,1,4,1
895,mercedes-benz,e-serisi,e-180,amg,2015.111111111111,13.122365377402328,1,5,1
896,mercedes-benz,e-serisi,e-180,avantgarde,2017.0,13.332620669988954,1,6,1
897,mercedes-benz,e-serisi,e-180,exclusive,2017.0,13.592290125740474,1,7,1
898,mercedes-benz,e-serisi,e-200,classic,1995.0,11.402005077384885,1,1,2
899,mercedes-benz,e-serisi,e-200,avantgarde,1997.0,11.615984045761897,1,2,2
900,mercedes-benz,e-serisi,e-200,elegance,1997.2857142857142,11.669937760751914,1,3,2
901,mercedes-benz,e-serisi,e-200,komp-elegance,2001.0,12.261848162938145,1,4,2
902,mercedes-benz,e-serisi,e-200,komp-avantgarde,2004.6666666666667,12.425212191503038,1,5,2
903,mercedes-benz,e-serisi,e-200,amg,2016.0,13.25339339419516,1,6,2
904,mercedes-benz,e-serisi,e-200,exclusive,2016.5,13.429371380478932,1,7,2
905,mercedes-benz,e-serisi,e-200-cgi,blueefficiency-elegance,2011.0,12.861001210669146,1,1,3
906,mercedes-benz,e-serisi,e-200-cgi,blueefficiency-prime,2010.0,12.899222326086994,1,2,3
907,mercedes-benz,e-serisi,e-200-d,exclusive,2020.4,13.981016866528368,1,1,4
908,mercedes-benz,e-serisi,e-200-d,amg,2020.5,14.007734253569378,1,2,4
909,mercedes-benz,e-serisi,e-220-cdi,classic,2002.0,12.128116509451258,1,1,5
910,mercedes-benz,e-serisi,e-220-cdi,elegance,2003.0,12.25486757159303,1,2,5
911,mercedes-benz,e-serisi,e-220-cdi,blueefficiency,2012.0,12.75130259456002,1,3,5
912,mercedes-benz,e-serisi,e-220-cdi,avantgarde,2009.6666666666667,12.759960632315702,1,4,5
913,mercedes-benz,e-serisi,e-220-cdi,start,2012.0,12.910271035902134,1,5,5
914,mercedes-benz,e-serisi,e-220-d,avantgarde,2016.0,13.472669483281038,1,1,6
915,mercedes-benz,e-serisi,e-220-d,exclusive,2017.0,13.609059180990037,1,2,6
916,mercedes-benz,e-serisi,e-220-d,amg,2018.0,13.790193775620484,1,3,6
917,mercedes-benz,e-serisi,e-240,elegance,2003.0,12.165255859329688,1,1,7
918,mercedes-benz,e-serisi,e-250,elite,2014.0,13.143928663976663,1,1,8
919,mercedes-benz,e-serisi,e-250,editione,2016.0,13.244582780038517,1,2,8
920,mercedes-benz,e-serisi,e-250,amg,2015.3333333333333,13.278513770756783,1,3,8
921,mercedes-benz,e-serisi,e-250,amg-7g-tronic,2013.0,13.304686600863562,1,4,8
922,mercedes-benz,e-serisi,e-250-cdi,blueefficiency-avantgarde,2009.0,12.660331092405906,1,1,9
923,mercedes-benz,e-serisi,e-250-cdi,elite-avantgarde,2012.0,12.691583538230217,1,2,9
924,mercedes-benz,e-serisi,e-250-cdi,premium,2012.0,12.834683971615659,1,3,9
925,mercedes-benz,e-serisi,e-250-cdi,amg,2012.0,13.05301544288996,1,4,9
926,mercedes-benz,e-serisi,e-250-cdi,elite,2013.8,13.166382176694869,1,5,9
927,mercedes-benz,e-serisi,e-250-cdi,edition,2015.3333333333333,13.47302165746721,1,6,9
928,mercedes-benz,e-serisi,e-250-cgi,blueefficiency-elegance,2010.0,12.560247968016562,1,1,10
929,mercedes-benz,e-serisi,e-250-cgi,premium-amg,2010.6666666666667,12.660331092405906,1,2,10
930,mercedes-benz,e-serisi,e-250-cgi,amg,2012.0,12.791080452981857,1,3,10
931,mercedes-benz,e-serisi,e-250-cgi,elite,2012.0,12.90669432231532,1,4,10
932,mercedes-benz,e-serisi,e-250-cgi,premium,2012.5,12.98610029787261,1,5,10
933,mercedes-benz,e-serisi,e-250-cgi,250-cgi,2013.0,12.987690762404629,1,6,10
934,mercedes-benz,e-serisi,e-250-cgi,blueefficiency-avantgarde,2011.0,13.017005083966255,1,7,10
935,mercedes-benz,e-serisi,e-270-cdi,elegance,2000.0,11.763691965388299,1,1,11
936,mercedes-benz,e-serisi,e-270-cdi,avantgarde,2003.0,12.194993244093393,1,2,11
937,mercedes-benz,e-serisi,e-300,amg,2017.5,13.928680672211186,1,1,12
938,mercedes-benz,e-serisi,e-300-cgi,amg,2017.0,14.180130252794118,1,1,13
939,mercedes-benz,e-serisi,e-300-d,amg,2021.0,14.48334044336031,1,1,14
940,mercedes-benz,e-serisi,e-320,elegance,1999.5,11.98093702567503,1,1,15
941,mercedes-benz,e-serisi,e-320,avantgarde,2003.5,12.36199742675598,1,2,15
942,mercedes-benz,e-serisi,e-350-cdi,premium,2010.6666666666667,13.081543466215237,1,1,16
943,mercedes-benz,maybach-s,s-560,1,2017.0,15.19679262851687,1,1,1
944,mercedes-benz,maybach-s,s-600,1,2017.0,15.949677117676545,1,1,2
945,mercedes-benz,s-serisi,s-320,320,1995.0,11.664650294077791,1,1,4
946,mercedes-benz,s-serisi,s-320,320-l,1997.1666666666667,12.16248126334237,1,2,4
947,mercedes-benz,s-serisi,s-320,320-cdi,2000.0,12.292254928916668,1,3,4
948,mercedes-benz,s-serisi,s-320,320-cdi-l,2008.0,13.130380789560023,1,4,4
949,mercedes-benz,s-serisi,s-350,350,2003.0,12.556733038263905,1,1,5
950,mercedes-benz,s-serisi,s-350,350-cdi,2010.0,13.429849547739444,1,2,5
951,mercedes-benz,s-serisi,s-350,350-cdi-l,2011.0,13.493928313146206,1,3,5
952,mercedes-benz,s-serisi,s-350,350-l-bluetec,2012.0,13.753636218075409,1,4,5
953,mercedes-benz,s-serisi,s-350,bluetec-4matic-7g-tronic,2012.5,13.949187346907978,1,5,5
954,mercedes-benz,s-serisi,s-400,400-d,2021.0,15.285686632949897,1,1,6
955,mercedes-benz,s-serisi,s-500,500-l,2010.0,13.85951818984472,1,1,7
956,mini,cooper,1.5,chili,2018.0,12.70533466782146,1,1,1
957,mini,cooper,1.5,salt-pepper-chili,2019.0,12.791080452981857,1,2,1
958,mini,cooper,1.5,premium,2016.0,12.862296471985522,1,3,1
959,mini,cooper,1.5-d,chili,2015.5,12.513561021741964,1,1,2
960,mini,cooper,1.5-d,pepper,2015.6666666666667,12.560247968016562,1,2,2
961,mini,cooper,1.5-d,salt-pepper-chili,2019.0,12.765691290604371,1,3,2
962,mini,cooper,1.6,turkiye-paketi,2005.3333333333333,11.643962499267984,1,1,3
963,mini,cooper-clubman,1.5,chili,2016.0,12.568981617474362,1,1,1
964,mini,cooper-clubman,1.6,1,2008.0,11.94238989013002,1,1,2
965,mini,cooper-clubman,1.6-s,1,2008.0,12.013706813470414,1,1,3
966,mini,cooper-electric,se,classic,2020.0,12.861001210669146,1,1,1
967,mini,cooper-electric,se,signature,2020.0,13.07107218827772,1,2,1
968,mini,cooper-s,1.6,coupe,2007.0,11.968773119527583,1,1,1
969,mini,cooper-s,1.6,1.6,2010.5833333333333,12.170114960557923,1,2,1
970,mini,cooper-s,1.6,paceman,2013.0,12.25486757159303,1,3,1
971,mini,john-cooper,1.6,works,2013.0,12.807655372286902,1,1,1
972,mini,one,1.6,1,2009.4,11.992266613576142,1,1,1
973,mitsubishi,carisma,1.6,glx,1999.0,10.818797803896322,1,1,1
974,mitsubishi,carisma,1.6,avance,2001.0,11.19135563385109,1,2,1
975,mitsubishi,carisma,1.8-gdi,comfort,2000.0,11.0186455364637,1,1,2
976,mitsubishi,colt,1.3,invite,2006.0,11.258046118484,1,1,1
977,mitsubishi,colt,1.5,czt,2006.0,12.013706813470414,1,1,2
978,mitsubishi,eclipse,2.0,1,1992.0,11.608244735642321,1,1,1
979,mitsubishi,lancer,1.5,invite,2009.5,11.662986390787594,1,1,1
980,mitsubishi,lancer,1.5,inform,2009.3333333333333,11.818577604251555,1,2,1
981,mitsubishi,lancer,1.6,invite,2009.5,11.52712477004949,1,1,2
982,nissan,almera,1.5,comfort,2000.0,10.915106645867503,1,1,1
983,nissan,laurel-altima,2.0,1,1992.0,11.082157933374816,1,1,1
984,nissan,micra,1.0,visia,2020.0,11.908346971208951,1,1,1
985,nissan,micra,1.0,tekna,2020.0,12.370531442268256,1,2,1
986,nissan,micra,1.2,visia,2004.0,11.281424267458618,1,1,2
987,nissan,micra,1.2,passion,2008.3333333333333,11.440365524765756,1,2,2
988,nissan,micra,1.2,tekna,2007.0,11.49782197939291,1,3,2
989,nissan,micra,1.2,puzzle,2013.0,11.608244735642321,1,4,2
990,nissan,micra,1.2,punch,2012.0,11.711784520403112,1,5,2
991,nissan,micra,1.2,platinum,2012.0,11.842840950230817,1,6,2
992,nissan,micra,1.2,street,2017.0,11.930580844210711,1,7,2
993,nissan,micra,1.2,match,2016.142857142857,12.025755079404917,1,8,2
994,nissan,micra,1.3,magic,1999.0,10.950824090522445,1,1,3
995,nissan,micra,1.4,tekna,2005.0,11.40646434386837,1,1,4
996,nissan,note,1.5-dci,tekna,2012.5,11.670449014389904,1,1,1
997,nissan,note,1.5-dci,tekna-pack,2013.0,11.678448377988165,1,2,1
998,nissan,note,1.6,tekna,2007.0,11.575838070266125,1,1,2
999,nissan,primera,1.6,comfort,2000.0,10.985309671896763,1,1,1
1000,opel,astra,1.2-t,edition,2021.0,12.436615210407382,1,1,1
1001,opel,astra,1.3-cdti,essentia,2007.6666666666667,11.39640288460621,1,1,2
1002,opel,astra,1.3-cdti,enjoy-elegance,2009.0,11.424105180165641,1,2,2
1003,opel,astra,1.3-cdti,ecoflex-enjoy-plus,2011.0,11.439289689006644,1,3,2
1004,opel,astra,1.3-cdti,enjoy,2007.8125,11.561725152903833,1,4,2
1005,opel,astra,1.3-cdti,enjoy-111.yil,2011.0,11.723996336736796,1,5,2
1006,opel,astra,1.3-cdti,cosmo,2011.25,11.758815877703261,1,6,2
1007,opel,astra,1.3-cdti,enjoy-plus,2011.4444444444443,11.759793355371237,1,7,2
1008,opel,astra,1.3-cdti,ecoflex-sport,2011.0,11.771443882099637,1,8,2
1009,opel,astra,1.3-cdti,edition,2012.5,11.832294727653267,1,9,2
